time_s,reference_Ndot_rpm_s,RLS_prediction_rpm_s,update_enabled,reference_fault_latched,updates_before_sample
1.785,384.977168605622,384.518002685012,1,0,117
1.8,386.980614185869,386.529196002709,1,0,118
1.815,388.936536558439,388.493115263669,1,0,119
1.83,390.844240113921,390.408947317324,1,0,120
1.845,392.702962121882,392.275813295866,1,0,121
1.86,394.511889202648,394.092790609795,1,0,122
1.875,396.277957277245,395.8589332898,1,0,123
1.89,397.99320769448,397.578261557283,1,0,124
1.905,399.655424689986,399.247873870181,1,0,125
1.92,401.263363522853,400.864377753786,1,0,126
1.935,402.81592349759,402.425166003726,1,0,127
1.95,404.312145801496,403.928540582317,1,0,128
1.965,405.751199279903,405.373737758904,1,0,129
1.98,407.132364175677,406.760173945067,1,0,130
1.995,408.455012597946,408.087355008839,1,0,131
2.01,409.718587875175,409.354852021435,1,0,132
2.025,410.922584184825,410.562275044248,1,0,133
2.04,412.066527563065,411.709250210261,1,0,134
2.055,413.149959646456,412.79540059218,1,0,135
2.07,414.172421432835,413.820331610877,1,0,136
2.085,415.133445286256,414.78361910738,1,0,137
2.1,416.032544842366,415.684803963443,1,0,138
2.115,416.869210272339,416.523388499881,1,0,139
2.13,417.642905697396,417.298836411013,1,0,140
2.145,417.808131055385,418.010575216325,1,0,141
2.16,417.284699397542,418.306583471442,1,0,142
